lat,lon,island,name,address,type,year_open
817293.8216,2170665.292,Hawaii,Royal Kahili,76-6283 Alii Drive,INDIVIDUAL VACATION UNIT,1975
825931.17,2239135.717,Hawaii,The Puakea Ranch (Estimate),56-2864 Akoni Pule Highway,INDIVIDUAL VACATION UNIT,
909251.163,2184998.307,Hawaii,Hilltop Legacy (Estimate),57 Hina Street,OTHER,2009
924419.9369,2167836.306,Hawaii,Maluhia Hale,15-2071 21st Street,INDIVIDUAL VACATION UNIT,
927937.8924,2150238.455,Hawaii,Aloha Cottage,12-164 Kipuka Street,INDIVIDUAL VACATION UNIT,
927380.4592,2149373.808,Hawaii,Blue Kahena,12-7222 Kii Nani Street,INDIVIDUAL VACATION UNIT,
927919.2281,2150245.458,Hawaii,Escape2Puna,12-165 Kipuka Street,INDIVIDUAL VACATION UNIT,
927699.1262,2149965.484,Hawaii,Gardens by the Sea,12-157 Oliana Street,INDIVIDUAL VACATION UNIT,
931107.67,2168278.605,Hawaii,Hale Alu Lepe,15-127 Alu Lepe Street,INDIVIDUAL VACATION UNIT,
928077.3728,2149851.196,Hawaii,Hale Balleja,12-109 Oliaha Drive,INDIVIDUAL VACATION UNIT,
931375.5774,2168197.745,Hawaii,Hale Ehu Kai,15-2717 Welea Street,INDIVIDUAL VACATION UNIT,
931490.0234,2167914.353,Hawaii,Hale Hou Hoaloha,15-2759 South Coastal Puna Parkway,INDIVIDUAL VACATION UNIT,
931114.4512,2168351.092,Hawaii,Hale Kakahi,15-2678 Welea Street,INDIVIDUAL VACATION UNIT,
923404.9916,2167310.129,Hawaii,Hale Kauka,15-2011 26th Avenue,INDIVIDUAL VACATION UNIT,
927296.1733,2149264.002,Hawaii,Hale Kii Nani,12-7241 Kii Nani Street,INDIVIDUAL VACATION UNIT,
928463.2807,2150623.162,Hawaii,Hale Kukui Ola,12-169 Mapuana Avenue,INDIVIDUAL VACATION UNIT,
927609.3221,2150245.578,Hawaii,Hale O Kamakani,12-214 Oliana Drive,INDIVIDUAL VACATION UNIT,
927998.7317,2150184.491,Hawaii,Hale Ohai,2-183 Kipuka Street,INDIVIDUAL VACATION UNIT,
929297.3384,2166395.935,Hawaii,Hale Pueo,15-2675 Lalakea Street,INDIVIDUAL VACATION UNIT,
925039.4934,2173628.555,Hawaii,Kahikole,15-871 Paradise Ala Kai Drive,INDIVIDUAL VACATION UNIT,
902846.6234,2154620.101,Hawaii,Kahu Io,11-2896 Kaleponi Drive,INDIVIDUAL VACATION UNIT,
924562.059,2174088.538,Hawaii,Kaloli Point Hale,15-1048 Kiawe Road,INDIVIDUAL VACATION UNIT,
927937.8924,2150238.455,Hawaii,Kipuka House,12-164 Kipuka Street,INDIVIDUAL VACATION UNIT,
925397.1455,2172437.249,Hawaii,Mele Kai,15-1787 1st Avenue,INDIVIDUAL VACATION UNIT,
925311.4424,2172804.404,Hawaii,Mele Kohola,15-991 Paradise Ala Kai Drive,INDIVIDUAL VACATION UNIT,
908880.1323,2195270.028,Hawaii,Onomea Bay Cliffside Cottage,27-680 Kahalii Place,INDIVIDUAL VACATION UNIT,
925235.4948,2150290.041,Hawaii,Paradise Found,12-4401 Hoonone Street,INDIVIDUAL VACATION UNIT,
897186.2698,2152771.493,Hawaii,Pele Noe,11-3815 6th Street,INDIVIDUAL VACATION UNIT,
928571.1287,2150376.966,Hawaii,Piha Hauoli Hale,12-135 Mapuana Avenue,INDIVIDUAL VACATION UNIT,
927595.1266,2150075.262,Hawaii,The Quiet Place,12-172 Oliana Drive,INDIVIDUAL VACATION UNIT,
909020.1022,2185427.014,Hawaii,Wailele Nalo,266 Kaiulani,INDIVIDUAL VACATION UNIT,
927396.1815,2149390.046,Hawaii,Zen Lite,12-7220 Kii Nani,INDIVIDUAL VACATION UNIT,
910048.3801,2186500.49,Hawaii,Bayshore Towers,84 Pukihae Street,INDIVIDUAL VACATION UNIT,
766120.1986,2291646.319,Maui,Kihei Surfside,2936 South Kihei Road,INDIVIDUAL VACATION UNIT,1976
831479.8042,2241005.222,Hawaii,Kokolulu Farm and Cancer Retreats (Estimate),55-3476 Akoni Pule Highway,INDIVIDUAL VACATION UNIT,
832093.7827,2211830.195,Hawaii,Whales Tail (Estimate),2 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
832031.1571,2211791.043,Hawaii,Treehouse (Estimate),152 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
832065.4019,2211803.511,Hawaii,Hula Moon (Estimate),128 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
621231.0639,2353433.073,Oahu,Imperial Hawaii Resort,205 Lewers Street,TIMESHARE,1967
462472.2379,2427480.065,Kauai,Kauai Inn,2430 Hulemalu Road,HOTEL,1890
912678.2799,2186166.688,Hawaii,Hilo Seaside Hotel,126 Banyan Drive,HOTEL,1960
